id,task,day,employee,complexity,clarity,time,train
id14990,e,a,a,0.327,0.662,158.648,1
id14991,d,e,f,0.726,0.575,279.689,1
id14992,e,d,c,0.548,0.573,165.52,1
id14993,h,a,g,0.453,0.304,297.383,1
id14994,g,d,f,0.476,0.634,,0
id14995,h,e,e,0.209,0.399,204.119,1
id14996,a,b,e,0.808,0.503,,0
id14997,e,d,e,0.456,0.628,251.86,1
id14998,d,d,b,0.636,0.632,264.398,1
id14999,g,d,d,0.529,0.39,,0
id15000,f,d,b,0.822,0.538,,0
id15001,b,e,b,0.854,0.419,418.602,1
id15002,d,d,f,0.123,0.546,,0
id15003,d,b,h,0.319,0.55,152.277,1
id15004,g,e,c,0.313,0.521,417.649,1
id15005,b,c,f,0.373,0.579,,0
id15006,g,c,g,0.595,0.519,,0
id15007,d,b,e,0.417,0.535,252.579,1
id15008,f,b,i,0.517,0.247,197.898,1
id15009,d,d,i,0.681,0.424,,0
id15010,b,c,f,0.076,0.763,254.27,1
id15011,d,e,h,0.225,0.625,124.696,1
id15012,e,b,i,0.064,0.727,139.907,1
id15013,h,d,c,0.646,0.441,384.188,1
id15014,f,e,g,0.804,0.335,,0
id15015,a,b,b,0.809,0.543,,0
id15016,f,b,c,0.575,0.387,287.251,1
id15017,c,e,d,0.799,0.373,,0
id15018,b,b,e,0.126,0.554,,0
id15019,d,c,h,0.404,0.628,,0
id15020,a,c,h,0.444,0.333,287.795,1
id15021,b,e,f,0.692,0.5,,0
id15022,b,c,i,0.287,0.624,,0
id15023,b,b,h,0.626,0.551,,0
id15024,c,d,d,0.305,0.608,159.102,1
id15025,e,e,i,0.081,0.502,,0
id15026,h,e,e,0.061,0.496,,0
id15027,g,b,e,0.316,0.694,,0
id15028,c,b,j,0.466,0.294,,0
id15029,g,a,h,0.799,0.476,226.145,1
id15030,e,a,i,0.27,0.544,253.542,1
id15031,g,e,d,0.421,0.567,,0
id15032,c,b,c,0.112,0.784,,0
id15033,h,c,b,0.148,0.598,,0
id15034,f,c,e,0.961,0.428,268.947,1
id15035,b,d,h,0.336,0.513,,0
id15036,b,e,b,0.384,0.499,217.553,1
id15037,e,c,c,0.183,0.404,,0
id15038,b,b,j,0.362,0.308,361.06,1
id15039,g,c,b,0.235,0.46,,0
id15040,c,e,c,0.424,0.459,,0
id15041,g,b,c,0.412,0.614,,0
id15042,g,e,j,0.239,0.364,,0
id15043,c,e,j,0.231,0.472,282.175,1
id15044,g,a,a,0.447,0.557,318.046,1
id15045,c,a,j,0.075,0.63,116.128,1
id15046,f,d,h,0.515,0.558,410.862,1
id15047,h,e,f,0.27,0.717,,0
id15048,e,b,f,0.921,0.489,224.258,1
id15049,f,d,e,0.423,0.427,,0
id15050,c,d,i,0.613,0.443,,0
id15051,b,e,h,0.667,0.505,,0
id15052,b,e,c,0.44,0.417,386.162,1
id15053,a,d,e,0.804,0.453,,0
id15054,e,a,a,0.58,0.582,,0
id15055,b,c,e,0.72,0.568,346.22,1
id15056,d,a,c,0.728,0.35,,0
id15057,e,c,g,0.911,0.19,288.527,1
id15058,d,c,j,0.907,0.427,,0
id15059,a,c,d,0.613,0.397,,0
id15060,e,a,h,0.37,0.507,375.385,1
id15061,e,d,g,0.137,0.654,,0
id15062,f,a,h,0.927,0.415,,0
id15063,e,d,g,0.613,0.609,,0
id15064,c,c,g,0.127,0.581,,0
id15065,g,a,i,0.73,0.639,319.331,1
id15066,c,c,b,0.491,0.444,201.311,1
id15067,h,b,f,0.433,0.591,,0
id15068,b,e,h,0.244,0.568,,0
id15069,b,b,h,0.488,0.702,,0
id15070,f,d,e,0.649,0.502,201.661,1
id15071,g,a,f,0.782,0.498,,0
id15072,g,d,e,0.272,0.498,,0
id15073,c,b,g,0.671,0.596,,0
id15074,f,c,h,0.963,0.282,281.578,1
id15075,f,b,i,0.388,0.48,237.772,1
id15076,a,b,d,0.904,0.437,,0
id15077,a,d,c,0.642,0.68,,0
id15078,e,a,c,0.574,0.529,183.742,1
id15079,f,b,d,0.369,0.31,235.757,1
id15080,b,a,i,0.088,0.532,,0
id15081,h,c,c,0.409,0.53,,0
id15082,e,d,i,0.488,0.528,158.649,1
id15083,b,b,a,0.613,0.421,432.338,1
id15084,c,c,a,0.198,0.711,200.937,1
id15085,c,e,f,0.418,0.431,205.171,1
id15086,g,e,g,0.136,0.624,,0
id15087,a,b,i,0.509,0.683,386.211,1
id15088,b,d,j,0.636,0.539,304.027,1
id15089,a,d,i,0.66,0.502,288.648,1
id15090,b,e,a,0.157,0.641,425.282,1
id15091,a,b,i,0.658,0.338,,0
id15092,e,b,b,0.625,0.437,184.6,1
id15093,d,d,h,0.902,0.484,268.159,1
id15094,e,a,d,0.053,0.642,,0
id15095,f,e,d,0.76,0.44,284.473,1
id15096,e,a,b,0.404,0.627,,0
id15097,e,e,b,0.621,0.393,,0
id15098,e,e,h,0.594,0.416,,0
id15099,c,d,i,0.326,0.778,,0
id15100,b,c,i,0.381,0.537,,0
id15101,f,c,j,0.933,0.475,245.973,1
id15102,g,a,c,0.208,0.514,240.26,1
id15103,d,a,c,0.68,0.191,325.949,1
id15104,b,a,c,0.019,0.596,,0
id15105,b,c,b,0.567,0.532,,0
id15106,e,e,c,0.344,0.558,145.039,1
id15107,e,a,e,0.204,0.539,175.654,1
id15108,a,c,c,0.401,0.44,356.981,1
id15109,d,a,i,0.86,0.381,312.77,1
id15110,d,d,e,0.301,0.365,,0
id15111,c,b,e,0.177,0.71,,0
id15112,e,a,j,0.251,0.362,237.067,1
id15113,c,b,c,0.412,0.628,212.29,1
id15114,g,a,i,0.371,0.677,,0
id15115,d,e,i,0.549,0.696,,0
id15116,d,a,f,0.653,0.411,254.528,1
id15117,f,a,h,0.851,0.512,223.922,1
id15118,a,a,d,0.947,0.354,,0
id15119,d,d,b,0.263,0.383,,0
id15120,h,c,f,0.338,0.603,,0
id15121,g,d,b,0.353,0.621,,0
id15122,f,a,j,0.437,0.481,,0
id15123,b,c,b,0.494,0.367,,0
id15124,c,c,b,0.381,0.512,132.633,1
id15125,b,a,e,0.59,0.728,245.049,1
id15126,c,e,j,0.252,0.431,187.969,1
id15127,g,a,g,0.449,0.491,395.441,1
id15128,g,e,g,0.904,0.148,308.257,1
id15129,f,a,d,0.774,0.463,,0
id15130,e,e,j,0.47,0.416,150.175,1
id15131,h,a,j,0.279,0.619,,0
id15132,g,c,h,0.771,0.326,,0
id15133,c,a,j,0.303,0.524,154.875,1
id15134,d,b,i,0.462,0.596,,0
id15135,f,c,b,0.932,0.282,,0
id15136,g,c,e,0.559,0.52,232.352,1
id15137,c,a,i,0.27,0.468,185.664,1
id15138,d,c,j,0.533,0.52,,0
id15139,e,c,a,0.452,0.626,168.008,1
id15140,d,d,f,0.655,0.563,316.446,1
id15141,b,e,e,0.161,0.417,,0
id15142,e,a,c,0.252,0.559,,0
id15143,d,c,c,0.401,0.439,,0
id15144,f,d,g,0.197,0.551,,0
id15145,f,a,c,0.903,0.312,,0
id15146,b,e,e,0.197,0.732,,0
id15147,a,d,i,0.817,0.443,,0
id15148,e,d,g,0.204,0.591,164.046,1
id15149,e,c,e,0.722,0.392,168.726,1
id15150,e,a,f,0.732,0.383,,0
id15151,h,e,f,0.188,0.561,209.228,1
id15152,b,c,f,0.273,0.579,,0
id15153,h,d,j,0.209,0.688,406.239,1
id15154,a,b,d,0.655,0.822,,0
id15155,a,c,g,0.243,0.431,162.801,1
id15156,c,a,a,0.093,0.495,209.839,1
id15157,g,b,e,0.554,0.334,,0
id15158,g,e,d,0.601,0.567,189.567,1
id15159,c,b,j,0.111,0.562,162.457,1
id15160,e,a,i,0.834,0.416,207.302,1
id15161,a,c,i,0.489,0.528,,0
id15162,c,c,g,0.09,0.354,211.321,1
id15163,f,d,i,0.761,0.431,,0
id15164,c,d,g,0.42,0.559,227.301,1
id15165,b,d,c,0.483,0.365,422.437,1
id15166,h,b,b,0.235,0.353,,0
id15167,e,c,d,0.622,0.439,,0
id15168,h,a,h,0.184,0.423,,0
id15169,b,c,c,0.565,0.536,364.585,1
id15170,a,e,f,0.556,0.554,320.255,1
id15171,f,e,g,0.522,0.517,,0
id15172,f,b,a,0.572,0.511,267.641,1
id15173,h,e,j,0.491,0.446,278.877,1
id15174,d,c,d,0.667,0.36,,0
id15175,g,c,j,0.679,0.388,415.681,1
id15176,c,c,j,0.21,0.592,,0
id15177,f,c,e,0.98,0.402,248.202,1
id15178,h,a,h,0.2,0.497,,0
id15179,d,b,e,0.851,0.423,258.214,1
id15180,f,e,e,0.927,0.518,,0
id15181,d,a,d,0.755,0.477,,0
id15182,b,a,e,0.591,0.419,198.589,1
id15183,c,e,c,0.359,0.525,,0
id15184,h,d,g,0.195,0.498,176.594,1
id15185,b,e,a,0.579,0.486,,0
id15186,h,c,g,0.02,0.721,242.227,1
id15187,b,c,e,0.31,0.514,,0
id15188,h,c,e,0.508,0.613,,0
id15189,c,c,g,0.423,0.314,,0
id15190,a,c,h,0.724,0.2,308.647,1
id15191,d,c,e,0.916,0.272,,0
id15192,g,d,j,0.608,0.362,,0
id15193,a,e,j,0.818,0.361,,0
id15194,h,c,a,0.372,0.671,,0
id15195,h,b,g,0.499,0.428,,0
id15196,h,b,g,0.16,0.574,,0
id15197,d,b,g,0.695,0.462,,0
id15198,b,c,g,0.572,0.612,,0
id15199,f,d,i,0.483,0.553,228.441,1
id15200,f,d,f,0.457,0.511,,0
id15201,f,d,e,0.82,0.525,,0
id15202,d,a,i,0.591,0.59,228.622,1
id15203,a,d,h,0.894,0.537,,0
id15204,c,e,e,0.299,0.515,140.532,1
id15205,h,a,h,0.342,0.618,,0
id15206,d,e,i,0.21,0.601,,0
id15207,e,e,d,0.489,0.378,,0
id15208,b,c,d,0.764,0.397,271.813,1
id15209,a,c,h,0.175,0.339,,0
id15210,c,a,g,0.695,0.497,223.939,1
id15211,a,a,e,0.299,0.552,208.714,1
id15212,e,c,d,0.151,0.338,,0
id15213,f,a,b,0.511,0.424,204.545,1
id15214,h,c,j,0.226,0.484,215.574,1
id15215,h,b,f,0.693,0.543,325.695,1
id15216,a,d,g,0.493,0.422,304.84,1
id15217,h,b,c,0.235,0.444,,0
id15218,c,d,g,0.211,0.651,,0
id15219,e,b,c,0.454,0.393,,0
id15220,a,d,j,0.405,0.437,,0
id15221,a,a,h,0.086,0.673,247.166,1
id15222,h,d,g,0.147,0.575,221.396,1
id15223,a,e,d,0.62,0.524,367.113,1
id15224,a,c,d,0.231,0.442,,0
id15225,e,c,b,0.765,0.254,,0
id15226,g,e,d,0.657,0.335,233.103,1
id15227,g,c,h,0.461,0.562,,0
id15228,h,b,j,0.394,0.701,,0
id15229,d,e,i,0.424,0.508,271.623,1
id15230,c,c,b,0.408,0.292,161.455,1
id15231,c,b,h,0.036,0.539,190.354,1
id15232,c,c,f,0.323,0.438,154.67,1
id15233,a,d,i,0.358,0.675,,0
id15234,f,c,f,0.891,0.352,195.115,1
id15235,e,e,e,0.889,0.583,234.699,1
id15236,a,a,h,0.586,0.475,396.647,1
id15237,c,d,j,0.291,0.496,,0
id15238,f,a,c,0.521,0.482,233.564,1
id15239,g,e,d,0.228,0.475,,0
id15240,d,b,a,0.938,0.477,271.661,1
id15241,a,d,j,0.761,0.461,377.893,1
id15242,d,b,g,0.136,0.635,287.148,1
id15243,e,e,a,0.92,0.439,,0
id15244,e,d,b,0.483,0.449,205.276,1
id15245,b,d,e,0.296,0.428,,0
id15246,f,a,h,0.626,0.509,164.101,1
id15247,c,c,b,0.148,0.587,126.668,1
id15248,f,b,b,0.718,0.448,244.797,1
id15249,c,d,f,0.109,0.562,184.294,1
id15250,a,b,c,0.821,0.386,401.309,1
id15251,g,e,i,0.12,0.572,193.805,1
id15252,h,b,e,0.077,0.544,,0
id15253,d,b,a,0.77,0.595,,0
id15254,a,e,d,0.877,0.389,332.129,1
id15255,c,b,h,0.417,0.458,,0
id15256,f,b,e,0.404,0.694,,0
id15257,g,d,d,0.48,0.393,202.995,1
id15258,h,d,f,0.03,0.491,,0
id15259,h,d,h,0.329,0.478,192.255,1
id15260,b,e,d,0.427,0.58,395.787,1
id15261,c,e,j,0.342,0.491,271.785,1
id15262,h,b,a,0.392,0.417,296.275,1
id15263,c,a,j,0.436,0.512,131.434,1
id15264,a,c,b,0.909,0.562,353.981,1
id15265,d,a,f,0.836,0.378,332.948,1
id15266,h,b,d,0.335,0.419,,0
id15267,c,e,c,0.165,0.626,222.34,1
id15268,d,e,i,0.459,0.247,228.391,1
id15269,b,b,i,0.839,0.64,,0
id15270,h,c,d,0.137,0.63,,0
id15271,c,b,g,0.508,0.344,,0
id15272,a,d,e,0.661,0.455,263.087,1
id15273,b,a,g,0.286,0.516,,0
id15274,c,a,e,0.172,0.547,,0
id15275,f,a,e,0.429,0.416,,0
id15276,h,c,a,0.084,0.587,,0
id15277,e,c,i,0.108,0.679,222.414,1
id15278,c,b,a,0.673,0.515,,0
id15279,c,d,a,0.097,0.659,,0
id15280,g,b,e,0.485,0.565,,0
id15281,f,e,b,0.796,0.435,307.375,1
id15282,g,e,a,0.689,0.253,307.482,1
id15283,g,d,i,0.337,0.718,,0
id15284,a,d,h,0.888,0.462,,0
id15285,e,c,j,0.749,0.354,251.608,1
id15286,a,c,c,0.407,0.554,,0
id15287,f,c,e,0.867,0.462,,0
id15288,d,d,i,0.59,0.391,,0
id15289,c,d,a,0.232,0.547,168.309,1
id15290,b,c,b,0.2,0.538,,0
id15291,h,a,h,0.322,0.457,,0
id15292,f,a,e,0.45,0.532,182.24,1
id15293,f,e,f,0.717,0.308,199.487,1
id15294,e,d,e,0.615,0.377,,0
id15295,e,c,d,0.301,0.546,,0
id15296,d,e,c,0.191,0.75,205.979,1
id15297,d,c,e,0.708,0.36,,0
id15298,g,a,j,0.232,0.516,,0
id15299,b,e,d,0.191,0.421,,0
id15300,a,a,g,0.697,0.422,,0
id15301,f,a,a,0.506,0.512,343.183,1
id15302,a,a,d,0.904,0.502,396.341,1
id15303,b,d,i,0.368,0.488,322.031,1
id15304,g,b,j,0.395,0.586,,0
id15305,a,e,j,0.583,0.409,,0
id15306,d,e,i,0.948,0.377,220.224,1
id15307,a,e,a,0.872,0.468,352.633,1
id15308,h,c,b,0.087,0.662,94.082,1
id15309,c,c,i,0.371,0.624,137.749,1
id15310,f,a,c,0.851,0.44,,0
id15311,d,c,g,0.639,0.442,,0
id15312,e,a,d,0.571,0.467,200.252,1
id15313,b,b,f,0.686,0.301,317.368,1
id15314,b,c,i,0.543,0.45,,0
id15315,d,e,f,0.764,0.611,271.282,1
id15316,e,b,i,0.678,0.525,,0
id15317,c,b,e,0.161,0.565,89.605,1
id15318,h,c,j,0.606,0.471,270.189,1
id15319,b,d,a,0.382,0.776,363.047,1
id15320,e,a,d,0.54,0.748,169.806,1
id15321,e,e,a,0.834,0.639,293.211,1
id15322,d,b,i,0.923,0.468,350.363,1
id15323,d,e,a,0.715,0.34,,0
id15324,e,d,b,0.093,0.294,,0
id15325,g,d,a,0.454,0.606,,0
id15326,c,a,c,0.332,0.533,186.886,1
id15327,f,c,i,0.656,0.378,174.062,1
id15328,b,b,g,0.36,0.417,,0
id15329,h,c,c,0.331,0.297,207.831,1
id15330,g,e,j,0.657,0.512,,0
id15331,g,b,e,0.53,0.449,,0
id15332,g,e,i,0.161,0.558,202.794,1
id15333,f,d,f,0.445,0.523,263.81,1
id15334,g,b,h,0.57,0.569,,0
id15335,a,a,f,0.63,0.419,195.075,1
id15336,g,a,a,0.65,0.552,283.193,1
id15337,a,d,a,0.423,0.674,,0
id15338,a,d,c,0.447,0.515,217.837,1
id15339,a,d,h,0.643,0.262,,0
id15340,b,b,j,0.504,0.437,277.864,1
id15341,e,d,g,0.544,0.77,291.874,1
id15342,c,e,c,0.636,0.436,,0
id15343,e,c,d,0.811,0.432,,0
id15344,c,d,h,0.298,0.546,,0
id15345,c,d,e,0.387,0.571,164.339,1
id15346,a,d,j,0.73,0.536,,0
id15347,d,d,c,0.426,0.489,,0
id15348,c,b,b,0.238,0.589,,0
id15349,b,b,e,0.149,0.869,,0
id15350,a,a,a,0.558,0.354,491.676,1
id15351,b,a,e,0.185,0.567,,0
id15352,h,e,j,0.367,0.624,,0
id15353,g,e,f,0.691,0.302,291.488,1
id15354,d,e,c,0.946,0.372,345.637,1
id15355,a,b,j,0.726,0.623,489.973,1
id15356,d,b,e,0.941,0.518,252.317,1
id15357,e,c,j,0.694,0.462,,0
id15358,h,a,h,0.337,0.706,,0
id15359,e,b,b,0.384,0.605,,0
id15360,d,b,j,0.862,0.54,227.768,1
id15361,c,d,c,0.343,0.235,169.119,1
id15362,b,d,d,0.277,0.514,280.219,1
id15363,e,e,d,0.738,0.6,,0
id15364,d,a,h,0.802,0.506,,0
id15365,h,c,i,0.165,0.593,,0
id15366,a,b,d,0.484,0.477,,0
id15367,a,c,f,0.651,0.537,381.803,1
id15368,d,e,e,0.347,0.506,,0
id15369,f,b,c,0.707,0.538,,0
id15370,b,c,i,0.546,0.422,338.431,1
id15371,c,d,a,0.023,0.608,,0
id15372,g,c,j,0.092,0.722,209.048,1
id15373,b,a,g,0.469,0.63,203.719,1
id15374,b,c,g,0.353,0.547,,0
id15375,h,a,a,0.133,0.47,,0
id15376,g,b,e,0.746,0.507,309.722,1
id15377,f,c,f,0.507,0.54,,0
id15378,f,b,g,0.8,0.55,,0
id15379,a,b,a,0.771,0.533,,0
id15380,f,e,b,0.404,0.54,,0
id15381,h,d,a,0.356,0.772,329.188,1
id15382,c,c,d,0.699,0.521,,0
id15383,f,e,g,0.636,0.552,,0
id15384,a,a,g,0.23,0.74,201.164,1
id15385,b,e,f,0.778,0.278,356.239,1
id15386,f,d,d,0.587,0.389,,0
id15387,h,e,j,0.359,0.399,290.359,1
id15388,h,b,a,0.048,0.497,244.032,1
id15389,e,c,b,0.414,0.547,137.109,1
id15390,h,c,d,0.321,0.516,177.728,1
id15391,d,a,b,0.695,0.432,,0
id15392,a,b,h,0.592,0.494,,0
id15393,e,d,i,0.365,0.601,,0
id15394,f,a,i,0.389,0.497,,0
id15395,f,e,j,0.42,0.555,,0
id15396,b,e,f,0.362,0.558,,0
id15397,h,b,d,0.313,0.539,,0
id15398,g,c,d,0.351,0.624,230.501,1
id15399,b,c,g,0.599,0.492,,0
id15400,c,b,f,0.572,0.463,,0
id15401,d,a,d,0.822,0.37,204.772,1
id15402,c,a,g,0.268,0.728,,0
id15403,e,b,f,0.333,0.539,231.489,1
id15404,b,b,f,0.537,0.49,260.51,1
id15405,a,d,i,0.911,0.529,,0
id15406,d,e,a,0.702,0.417,,0
id15407,d,e,j,0.456,0.401,307.021,1
id15408,a,e,f,0.82,0.436,,0
id15409,g,c,c,0.375,0.604,166.585,1
id15410,a,c,f,0.658,0.549,314.674,1
id15411,b,a,i,0.425,0.461,,0
id15412,d,a,e,0.935,0.658,,0
id15413,a,d,a,0.697,0.441,,0
id15414,b,b,a,0.65,0.467,327.219,1
id15415,a,e,c,0.322,0.671,280.821,1
id15416,d,c,e,0.462,0.481,,0
id15417,d,e,c,0.69,0.527,353.155,1
id15418,h,c,i,0.206,0.709,,0
id15419,h,b,b,0.398,0.57,262.039,1
id15420,b,e,b,0.251,0.509,,0
id15421,d,a,c,0.461,0.781,,0
id15422,a,d,g,0.682,0.562,,0
id15423,a,d,g,0.238,0.521,,0
id15424,a,b,j,0.806,0.496,294.88,1
id15425,f,e,i,0.572,0.488,,0
id15426,b,c,e,0.243,0.36,235.128,1
id15427,g,a,c,0.34,0.611,261.883,1
id15428,e,e,b,0.595,0.427,,0
id15429,h,b,f,0.37,0.516,162.862,1
id15430,g,d,e,0.869,0.415,293.857,1
id15431,c,b,c,0.168,0.59,144.759,1
id15432,h,d,b,0.233,0.718,,0
id15433,f,b,d,0.891,0.419,,0
id15434,c,b,f,0.487,0.576,,0
id15435,f,e,a,0.853,0.542,287.409,1
id15436,e,d,d,0.506,0.522,,0
id15437,g,d,d,0.506,0.408,,0
id15438,f,b,d,0.9,0.468,,0
id15439,b,a,b,0.563,0.354,220.436,1
id15440,f,e,c,0.861,0.612,272.598,1
id15441,g,c,a,0.362,0.87,,0
id15442,a,c,g,0.581,0.415,,0
id15443,b,c,i,0.058,0.556,,0
id15444,a,e,f,0.902,0.34,402.771,1
id15445,e,e,g,0.79,0.304,,0
id15446,b,a,g,0.086,0.624,,0
id15447,c,a,d,0.422,0.447,199.818,1
id15448,a,b,c,0.432,0.323,,0
id15449,g,e,b,0.466,0.555,191.971,1
id15450,f,d,g,0.321,0.472,131.791,1
id15451,d,e,f,0.432,0.514,,0
id15452,g,a,j,0.53,0.541,250.65,1
id15453,a,d,g,0.76,0.601,,0
id15454,h,c,j,0.367,0.409,,0
id15455,b,b,h,0.472,0.258,,0
id15456,b,c,f,0.631,0.48,,0
id15457,c,d,a,0.065,0.502,,0
id15458,f,b,j,0.716,0.315,,0
id15459,a,d,h,0.654,0.573,486.916,1
id15460,g,e,c,0.207,0.699,,0
id15461,h,b,b,0.301,0.449,196.043,1
id15462,b,e,f,0.132,0.486,436.145,1
id15463,e,e,f,0.206,0.679,,0
id15464,f,e,c,0.957,0.501,,0
id15465,b,e,g,0.19,0.427,,0
id15466,a,b,b,0.919,0.328,,0
id15467,f,c,c,0.344,0.459,162.547,1
id15468,e,a,g,0.665,0.437,269.699,1
id15469,d,b,a,0.982,0.355,,0
id15470,a,e,f,0.208,0.462,252.291,1
id15471,h,c,c,0.47,0.442,,0
id15472,b,b,g,0.319,0.616,378.487,1
id15473,g,b,j,0.899,0.435,,0
id15474,b,e,c,0.638,0.607,,0
id15475,d,e,f,0.793,0.421,306.378,1
id15476,h,e,d,0.608,0.337,,0
id15477,g,e,h,0.213,0.692,,0
id15478,h,a,d,0.166,0.628,231.378,1
id15479,d,d,d,0.946,0.304,300.84,1
id15480,g,d,d,0.91,0.46,283.771,1
id15481,a,e,d,0.715,0.226,,0
id15482,f,d,e,0.196,0.598,,0
id15483,e,a,h,0.338,0.463,310.03,1
id15484,f,e,c,0.84,0.462,,0
id15485,b,c,h,0.059,0.453,258.58,1
id15486,d,e,j,0.614,0.43,366.93,1
id15487,d,a,h,0.171,0.73,105.37,1
id15488,d,a,c,0.745,0.602,,0
id15489,b,c,h,0.566,0.44,,0
id15490,g,c,i,0.144,0.527,203.955,1
id15491,f,c,e,0.859,0.42,,0
id15492,h,a,i,0.247,0.558,264.172,1
id15493,e,d,i,0.099,0.53,,0
id15494,c,c,i,0.288,0.53,,0
id15495,b,d,f,0.098,0.626,,0
id15496,c,d,f,0.134,0.62,,0
id15497,d,b,c,0.954,0.382,465.869,1
id15498,d,a,i,0.158,0.739,,0
id15499,b,e,a,0.632,0.344,,0
id15500,d,e,g,0.591,0.51,,0
id15501,d,e,a,0.729,0.646,,0
id15502,h,b,g,0.366,0.44,348.412,1
id15503,g,d,g,0.654,0.655,,0
id15504,a,c,i,0.346,0.517,,0
id15505,d,a,b,0.438,0.519,212.724,1
id15506,e,b,e,0.508,0.487,,0
id15507,h,d,f,0.467,0.48,,0
id15508,h,e,d,0.249,0.423,140.396,1
id15509,c,c,e,0.492,0.492,98.441,1
id15510,b,a,c,0.345,0.425,,0
id15511,c,c,j,0.745,0.46,,0
id15512,h,a,b,0.355,0.564,,0
id15513,b,e,g,0.793,0.414,,0
id15514,f,c,c,0.993,0.336,,0
id15515,g,d,f,0.693,0.305,,0
id15516,g,c,j,0.287,0.649,,0
id15517,a,d,d,0.522,0.383,419.981,1
id15518,g,d,j,0.166,0.587,221.975,1
id15519,a,d,e,0.922,0.302,250.035,1
id15520,a,b,i,0.686,0.504,397.692,1
id15521,c,a,j,0.142,0.626,136.566,1
id15522,g,e,j,0.674,0.423,,0
id15523,h,a,c,0.011,0.48,,0
id15524,b,b,c,0.593,0.351,269.923,1
id15525,d,e,i,0.433,0.478,291.405,1
id15526,g,a,d,0.152,0.732,169.664,1
id15527,a,a,a,0.697,0.332,,0
id15528,b,b,h,0.709,0.433,372.995,1
id15529,e,c,g,0.524,0.54,,0
id15530,g,e,j,0.368,0.532,,0
id15531,h,c,a,0.349,0.374,252.594,1
id15532,e,d,i,0.324,0.442,,0
id15533,g,c,e,0.736,0.501,313.463,1
id15534,f,b,e,0.604,0.45,295.735,1
id15535,c,d,b,0.56,0.491,174.951,1
id15536,g,c,i,0.631,0.4,,0
id15537,f,a,c,0.668,0.406,,0
id15538,c,c,b,0.227,0.66,,0
id15539,b,b,g,0.489,0.532,,0
id15540,g,b,d,0.664,0.357,,0
id15541,a,b,f,0.685,0.516,,0
id15542,d,a,f,0.905,0.399,284.473,1
id15543,b,d,d,0.622,0.421,,0
id15544,g,a,j,0.328,0.611,314.223,1
id15545,g,b,i,0.749,0.441,388.464,1
id15546,g,d,e,0.835,0.516,,0
id15547,c,e,f,0.241,0.554,177.177,1
id15548,e,b,c,0.69,0.476,219.675,1
id15549,c,a,d,0.293,0.674,235.17,1
id15550,c,c,j,0.535,0.563,218.342,1
id15551,f,e,c,0.85,0.35,,0
id15552,a,c,f,0.3,0.589,,0
id15553,g,b,i,0.203,0.624,149.525,1
id15554,g,b,b,0.204,0.448,223.52,1
id15555,d,b,g,0.834,0.258,,0
id15556,e,b,c,0.421,0.498,177.073,1
id15557,c,d,i,0.304,0.65,98.505,1
id15558,h,e,b,0.437,0.503,192.105,1
id15559,d,d,d,0.706,0.273,239.487,1
id15560,d,d,a,0.59,0.529,,0
id15561,c,d,i,0.293,0.548,,0
id15562,d,a,j,0.966,0.29,,0
id15563,f,a,d,0.683,0.407,,0
id15564,h,e,b,0.417,0.69,291.884,1
id15565,g,c,i,0.64,0.464,,0
id15566,f,b,e,0.369,0.398,,0
id15567,a,b,h,0.966,0.209,294.711,1
id15568,d,c,d,0.59,0.575,,0
id15569,d,c,j,0.779,0.315,,0
id15570,c,e,a,0.3,0.542,,0
id15571,c,a,j,0.169,0.311,,0
id15572,b,c,b,0.752,0.43,229.579,1
id15573,b,b,g,0.576,0.552,365.107,1
id15574,g,c,h,0.463,0.444,,0
id15575,a,b,h,0.779,0.459,,0
id15576,d,a,b,0.576,0.387,307.123,1
id15577,h,a,h,0.35,0.399,,0
id15578,f,c,b,0.606,0.328,171.32,1
id15579,b,c,j,0.559,0.541,,0
id15580,f,b,a,0.847,0.474,291.96,1
id15581,d,e,g,0.909,0.517,367.583,1
id15582,c,b,i,0.397,0.53,160.54,1
id15583,b,a,g,0.716,0.395,,0
id15584,f,c,h,0.394,0.459,,0
id15585,b,a,g,0.458,0.48,,0
id15586,c,a,e,0.164,0.372,,0
id15587,a,e,e,0.216,0.562,270.747,1
id15588,h,b,f,0.302,0.561,,0
id15589,b,e,c,0.186,0.64,,0
id15590,d,e,b,0.713,0.338,,0
id15591,g,a,f,0.19,0.426,236.895,1
id15592,f,a,e,0.437,0.396,198.032,1
id15593,d,d,d,0.993,0.376,,0
id15594,g,a,a,0.98,0.474,,0
id15595,b,c,f,0.335,0.543,254.236,1
id15596,f,d,g,0.834,0.437,244.077,1
id15597,h,c,g,0.167,0.454,304.457,1
id15598,b,b,i,0.515,0.59,,0
id15599,h,b,h,0.162,0.568,,0
id15600,c,a,b,0.367,0.456,,0
id15601,g,e,d,0.109,0.675,,0
id15602,f,c,c,0.466,0.504,302.724,1
id15603,c,e,b,0.356,0.671,189.741,1
id15604,g,e,i,0.853,0.458,,0
id15605,f,c,a,0.295,0.794,159.346,1
id15606,h,c,d,0.282,0.662,,0
id15607,g,e,f,0.618,0.393,,0
id15608,f,b,f,0.684,0.353,278.756,1
id15609,a,a,b,0.31,0.658,,0
id15610,g,e,h,0.612,0.453,276.654,1
id15611,c,a,f,0.649,0.629,202.46,1
id15612,f,a,d,0.681,0.378,241.955,1
id15613,c,d,d,0.194,0.59,,0
